,movieId,person_name,role
6961,3050,Eddie Murphy,Dr. John Dolittle
6962,3050,Ossie Davis,Archer Dolittle
6963,3050,Oliver Platt,Dr. Mark Weller
6964,3050,Peter Boyle,Calloway
6965,3050,Richard Schiff,Dr. Gene Reiss
6966,3050,Kristen Wilson,Lisa Dolittle
6967,3050,Jeffrey Tambor,Dr. Fish
6968,3050,Beth Grant,Woman
6969,3050,Crystal the Monkey,Drunk Monkey (uncredited)
6970,2675,Mel Gibson,Rev. Graham Hess
6971,2675,Joaquin Phoenix,Merrill Hess
6972,2675,Rory Culkin,Morgan Hess
6973,2675,Abigail Breslin,Bo Hess
6974,2675,Cherry Jones,Officer Paski
6975,2675,M. Night Shyamalan,Ray Reddy
6976,2675,Merritt Wever,"Tracey Abernathy, die Apothekerin"
6977,809,Mike Myers,Shrek (voice)
6978,809,Eddie Murphy,Donkey (voice)
6979,809,Cameron Diaz,Princess Fiona (voice)
6980,809,Julie Andrews,Queen (voice)
6981,809,Antonio Banderas,Puss In Boots (voice)
6982,809,John Cleese,King (voice)
6983,809,Rupert Everett,Prince Charming (voice)
6984,809,Cody Cameron,Pinocchio/Three Pigs (voice)
6985,809,Conrad Vernon,Gingerbread Man/Cedric/Announcer/Muffin Man/Mongo (voice)
6986,809,Christopher Knights,Blind Mouse (voice)
6987,809,David P. Smith,Herald / Man with Box (voice)
6988,809,Larry King,Ugly Stepsister (voice)
6989,809,Chris Miller,Humphries / Magic Mirror (voice)
6990,920,Owen Wilson,Lightning McQueen (voice)
6991,920,Paul Newman,Doc Hudson (voice)
6992,920,Bonnie Hunt,Sally Carrera (voice)
6993,920,Tony Shalhoub,Luigi (voice)
6994,920,Cheech Marin,Ramone (voice)
6995,920,George Carlin,Fillmore (voice)
6996,920,Paul Dooley,Sarge (voice)
6997,920,Jenifer Lewis,Flo (voice)
6998,920,Michael Keaton,Chick Hicks (voice)
6999,920,Katherine Helmond,Lizzie (voice)
7000,920,John Ratzenberger,Mack /Hamm Car/Abominable Snow Plow/P.T. Flea Car (voice)
7001,920,Joe Ranft,Red (voice)
7002,920,Jeremy Piven,Harv (voice)
7003,920,Jay Leno,Jay Limo (voice)
7004,920,Tom Hanks,Woody Car (voice)
7005,920,Tim Allen,Buzz Lightyear Car (voice)
7006,920,Billy Crystal,Mike Car (voice)
7007,920,John Goodman,Sullivan Truck (voice)
7008,920,Dave Foley,Flik Car (voice)
7009,920,Richard Kind,Van (voice)
7010,920,Edie McClurg,Minny (voice)
7011,920,Joe Ranft,Peterbilt (voice)
7012,4806,Julia Roberts,Maggie Carpenter
7013,4806,Richard Gere,Ike Graham
7014,4806,Joan Cusack,Peggy Flemming
7015,4806,Rita Wilson,Ellie Graham
7016,4806,Héctor Elizondo,Fisher
7017,4806,Christopher Meloni,Coach Bob Kelly
7018,4806,Paul Dooley,Walter Carpenter
7019,4806,Donal Logue,Priest Brian Norris
7020,4806,Sela Ward,Pretty Woman in Bar
7021,4806,Sandra Taylor,Model Shelby
7022,4806,Yul Vazquez,Dead Head Gill Chavez
7023,4806,Laurie Metcalf,Betty Trout
7024,4806,Larry Miller,Bartender
7025,7451,Vin Diesel,Xander Cage
7026,7451,Samuel L. Jackson,Agent Augustus Gibbons
7027,7451,Danny Trejo,El Jefe
7028,7451,Marton Csokas,Yorgi
7029,7451,Tom Everett,Senator Click Hotchkiss
7030,228165,Tom Kenny,SpongeBob / Gary / Agreeable Mob Member / Waffle (voice)
7031,228165,Rodger Bumpass,Doctor / Squidward / Angry Mob Member #2 / Doughnut / Squidasaurus Rex (voice)
7032,228165,Clancy Brown,Mr.Krabs (voice)
7033,228165,Antonio Banderas,Burger Beard
7034,228165,Eddie Deezen,Seagull (voice)
7035,228165,Rob Paulsen,Seagull (voice)
7036,228165,Kevin Michael Richardson,Seagull (voice)
7037,228165,Cree Summer,Seagull (voice)
7038,228165,Billy West,Seagull (voice)
7039,228165,Carlos Alazraqui,Seagull / Dead Parrot (voice)
7040,228165,Dee Bradley Baker,Sandals / Customer #1 / Fish on Bubble / Perch Perkins / Angry Fish / Maple Syrup Jar / Waffle / Ice Cream Cone #1 / Furballs / Giant Cute Kitty / Rainbow / Spotlight Guard / Angry Guard #1 / Tough Mob Member (voice)
7041,228165,Thomas F. Wilson,Angry Customer #1 (voice)
7042,228165,Riki Lindhome,Popsicle (voice)
7043,228165,Lori Alan,Pearl (voice)
7044,3595,Mel Gibson,Tom Mullen
7045,3595,Gary Sinise,Det. Jimmy Shaker
7046,3595,Delroy Lindo,Agent Lonnie Hawkins
7047,3595,Rene Russo,Katherine Mullen
7048,3595,Lili Taylor,Maris
7049,3595,Liev Schreiber,Clark Barnes
7050,3595,Donnie Wahlberg,Cubby Barnes
7051,3595,Michael Gaston,Agent Jack Sickler
7052,3595,José Zúñiga,David Torres
7053,3595,Dan Hedaya,Jackie Brown
7054,3595,Paul Guilfoyle,Wallace
7055,3595,John Ortiz,Roberto
7056,3595,David Vadim,Cop #5
7057,3595,Michael Countryman,Bank Manager
7058,16869,Brad Pitt,"Lieutenant Aldo ""The Apache"" Raine"
7059,16869,Christoph Waltz,SS Colonel Hans Landa
7060,16869,Eli Roth,"Sergeant Donny ""The Bear Jew"" Donowitz"
7061,16869,Michael Fassbender,Lieutenant Archie Hicox
7062,16869,Diane Kruger,Bridget von Hammersmark
7063,16869,Daniel Brühl,Private First Class Fredrick Zoller
7064,16869,Til Schweiger,Sergeant Hugo Stiglitz
7065,16869,B. J. Novak,"Private First Class Smithson ""The Little Man"" Utivich"
7066,16869,Mike Myers,General Ed Fenech
7067,16869,Léa Seydoux,Charlotte LaPadite
7068,16869,Christian Berkel,Proprietor Eric
7069,16869,Rainer Bock,General Schonherr
7070,16869,Sebastian Hülk,Hellstrom's Driver / Nazi Usher #1
7071,16869,Samuel L. Jackson,Narrator (uncredited / voice)
7072,16869,Harvey Keitel,OSS Commander Who Agrees to Deal (voice) (uncredited)
7073,16869,Gregory Nicotero,Gestapo Major (uncredited)
7074,16869,Quentin Tarantino,First Scalped Nazi / American Soldier in 'Pride of Nation' (uncredited)
7075,879,Robin Williams,Peter Banning
7076,879,Dustin Hoffman,Captain James S. Hook
7077,879,Julia Roberts,Tinkerbell
7078,879,Bob Hoskins,Smee
7079,879,Maggie Smith,Granny Wendy
7080,879,Caroline Goodall,Moira Banning
7081,879,Gwyneth Paltrow,Young Wendy
7082,879,Glenn Close,Gutless
7083,879,Carrie Fisher,Woman Kissing on Bridge (uncredited)
7084,1573,Bruce Willis,John McClane
7085,1573,William Atherton,Richard Thornburg
7086,1573,Franco Nero,General Ramon Esperanza
7087,1573,William Sadler,Colonel Stuart
7088,1573,Dennis Franz,Captain Carmine Lorenzo
7089,1573,Fred Dalton Thompson,Trudeau
7090,1573,Tom Bower,Marvin
7091,1573,Don Harvey,Garber
7092,1573,Robert Patrick,O'Reilly
7093,1573,John Leguizamo,Burke
7094,1573,Vondie Curtis-Hall,Miller
7095,1573,Mark Boone Junior,Shockley
7096,1573,Tom Everett,Navigator (Northeast Plane)
7097,1573,Colm Meaney,Pilot (Windsor Plane)
7098,9257,Samuel L. Jackson,Sgt. Dan 'Hondo' Harrelson
7099,9257,Colin Farrell,Jim Street
7100,9257,Michelle Rodriguez,Chris Sanchez
7101,9257,LL Cool J,Deacon 'Deke' Kay
7102,9257,Josh Charles,T.J. McCabe
7103,9257,Jeremy Renner,Brian Gamble
7104,9257,Brian Van Holt,Michael Boxer
7105,9257,Reg E. Cathey,Lt. Greg Velasquez
7106,9257,James DuMont,Gus
7107,9257,Octavia Spencer,Neighbor in Alley
7108,1903,Tom Cruise,David Aames
7109,1903,Penélope Cruz,Sofia Serrano
7110,1903,Cameron Diaz,Julie Gianni
7111,1903,Kurt Russell,Dr. Curtis McCabe
7112,1903,Jason Lee,Brian Shelby
7113,1903,Noah Taylor,Edmund Ventura
7114,1903,Timothy Spall,Thomas Tipp
7115,1903,Tilda Swinton,Rebecca Dearborn
7116,1903,Alicia Witt,Libby
7117,1903,Michael Shannon,Aaron
7118,1903,Ivana Miličević,Emma
7119,1903,Shalom Harlow,Colleen
7120,9697,Paul Giamatti,Cleveland Heep
7121,9697,Jeffrey Wright,Mr. Dury
7122,9697,Bob Balaban,Harry Farber
7123,9697,M. Night Shyamalan,Vick Ran
7124,9697,Freddy Rodríguez,Reggie
7125,9697,Bill Irwin,Mr. Leeds
7126,9697,Mary Beth Hurt,Mrs. Bell
7127,9697,Jared Harris,Goatee Smoker
7128,9697,Bryce Dallas Howard,Story
7129,395,Sanaa Lathan,Alexa Woods
7130,395,Ewen Bremner,Graeme Miller
7131,395,Colin Salmon,Maxwell Stafford
7132,395,Tommy Flanagan,Mark Verheiden
7133,395,Lance Henriksen,Charles Bishop Weyland
7134,395,Tom Woodruff Jr.,Grid
7135,23398,David Cross,Ian
7136,23398,Jason Lee,Dave
7137,23398,Justin Long,Alvin (voice)
7138,23398,Matthew Gray Gubler,Simon (voice)
7139,23398,Amy Poehler,Eleanor (voice)
7140,23398,Anna Faris,Jeanette (voice)
7141,23398,Christina Applegate,Brittany (voice)
7142,23398,Wendie Malick,Dr. Rubin
7143,10590,Mel Gibson,Lt. Col. Hal Moore
7144,10590,Greg Kinnear,Maj. Bruce 'Snake' Crandall
7145,10590,Sam Elliott,Sgt. Maj. Basil Plumley
7146,10590,Chris Klein,2nd Lt. Jack Geoghegan
7147,10590,Keri Russell,Barbara Geoghegan
7148,10590,Barry Pepper,Joe Galloway
7149,10590,Clark Gregg,Capt. Tom Metsker
7150,10590,Marc Blucas,2nd Lt. Henry Herrick
7151,10590,Jsu Garcia,Capt. Tony Nadal
7152,10590,Jon Hamm,Capt. Matt Dillon
7153,10590,Dylan Walsh,Capt. Robert Edwards
7154,10590,Desmond Harrington,Sp4 Bill Beck
7155,10590,Brian Tee,Pfc. Jimmy Nakayama
7156,10590,Patrick St. Esprit,General in Hallway
7157,10590,Mike White,"Sfc. Bob White, Mortar Sergeant"
7158,10590,Daniel Roebuck,Medevac CO
7159,10590,George Cheung,NVA Officer (uncredited)
7160,10590,Randy Oglesby,Lt. Col. List (uncredited)
7161,117263,Gerard Butler,Mike Banning
7162,117263,Aaron Eckhart,President Benjamin Asher
7163,117263,Angela Bassett,Lynne Jacobs
7164,117263,Morgan Freeman,Speaker Trumbull
7165,117263,Radha Mitchell,Leah
7166,117263,Rick Yune,Kang
7167,117263,Dylan McDermott,Forbes
7168,117263,Melissa Leo,Secretary of Defense Ruth McMillan
7169,117263,Cole Hauser,Roma
7170,117263,Robert Forster,General Edward Clegg
7171,117263,Ashley Judd,Margaret Asher
7172,117263,Han Soto,Dr. Guildes
7173,117263,Sean O'Bryan,Ray Monroe
7174,200,Patrick Stewart,Captain Jean-Luc Picard
7175,200,Brent Spiner,Lt. Commander Data
7176,200,LeVar Burton,Lt. Commander Geordi La Forge
7177,200,Michael Dorn,Lt. Commander Worf
7178,200,Marina Sirtis,Counselor Deanna Troi
7179,200,Gregg Henry,Gallatin
7180,200,F. Murray Abraham,Ad'har Ru'afo
7181,200,Anthony Zerbe,Vice-Adm. Dougherty
7182,200,Donna Murphy,Anij
7183,44943,Aaron Eckhart,Michael Nantz
7184,44943,Ramón Rodríguez,William Martinez
7185,44943,Cory Hardrict,Cpl. Jason Lockett
7186,44943,Bridget Moynahan,Michelle
7187,44943,Noel Fisher,Pfc. Shaun Lenihan
7188,44943,Michael Peña,Joe Rincon
7189,44943,Michelle Rodriguez,Elena Santos
7190,44943,Joey King,Kirsten
7191,44943,Lucas Till,Cpl. Scott Grayston
7192,44943,Joe Chrest,1st Sgt. John Roy
7193,44943,E. Roger Mitchell,Company Captain
7194,44943,Rus Blackwell,Lt. Col. K.N. Ritchie
7195,44943,David Jensen,Psychiatrist
7196,587,Ewan McGregor,Younger Ed Bloom
7197,587,Albert Finney,Older Ed Bloom
7198,587,Billy Crudup,Will Bloom
7199,587,Jessica Lange,Older Sandra Bloom
7200,587,Helena Bonham Carter,Younger & Older Jenny/The Witch
7201,587,Alison Lohman,Younger Sandra Bloom
7202,587,Marion Cotillard,Josephine
7203,587,David Denman,Don Price - Age 18-22
7204,587,Missi Pyle,Mildred
7205,587,Steve Buscemi,Norther Winslow
7206,587,Danny DeVito,Amos Calloway
7207,587,Deep Roy,Mr. Soggybottom
7208,587,Miley Cyrus,Ruthie - Age 8
7209,587,David Ramsey,Townsperson
7210,10395,Jack Nicholson,Will Randall
7211,10395,Christopher Plummer,Raymond Alden
7212,10395,James Spader,Stewart Swinton
7213,10395,Michelle Pfeiffer,Laura
7214,10395,Richard Jenkins,Detective Bridger
7215,10395,Eileen Atkins,Mary
7216,10395,David Hyde Pierce,Roy
7217,10395,Om Puri,Dr. Vijay Alezais
7218,10395,Ron Rifkin,Doctor
7219,10395,Peter Gerety,George
7220,10395,Allison Janney,Party Guest
7221,10395,David Schwimmer,Cop
7222,57212,Tom Hiddleston,Capt. James Nicholls
7223,57212,Benedict Cumberbatch,Maj. Jamie Stewart
7224,57212,Toby Kebbell,Geordie Soldier
7225,57212,Emily Watson,Rose Narracott
7226,57212,David Thewlis,Lyons
7227,57212,Peter Mullan,Ted Narracott
7228,57212,Eddie Marsan,Sgt. Fry
7229,57212,Rainer Bock,Brandt
7230,57212,Geoff Bell,Sgt. Sam Perkins
7231,57212,Pip Torrens,Maj. Tompkins
7232,57212,Patrick Kennedy,Lt.Waverley
7233,57212,Liam Cunningham,Army Doctor
7234,57212,Sebastian Hülk,German Officer at Farm
7235,57212,Julian Wadham,Trench Captain
7236,152760,Matt Damon,James Granger
7237,152760,Cate Blanchett,Claire Simone
7238,152760,George Clooney,Frank Stokes
7239,152760,Bill Murray,Richard Campbell
7240,152760,John Goodman,Walter Garfield
7241,152760,Hugh Bonneville,Donald Jeffries
7242,152760,Bob Balaban,Preston Savitz
7243,152760,Grant Heslov,Doctor
7244,2756,Ed Harris,Virgil 'Bud' Brigman
7245,2756,Mary Elizabeth Mastrantonio,Lindsey Brigman
7246,2756,Michael Biehn,Lieutenant Hiram Coffey
7247,2756,John Bedford Lloyd,Jammer Willis
7248,2756,Kimberly Scott,Lisa 'One Night' Standing
7249,2756,Chris Elliott,Bendix
7250,2756,J. Kenneth Campbell,DeMarco
7251,2756,Michael Chapman,Dr. Berg
7252,33909,Michael Douglas,Gordon Gekko
7253,33909,Shia LaBeouf,Jacob Moore
7254,33909,Josh Brolin,Bretton James
7255,33909,Carey Mulligan,Winnie Gekko
7256,33909,Frank Langella,Lewis Zabel
7257,33909,Susan Sarandon,Sylvia Moore
7258,33909,Eli Wallach,Julie Steinhardt
7259,33909,Vanessa Ferlito,Audrey
7260,33909,Jason Clarke,Jack Schwietzer
7261,33909,John Bedford Lloyd,Bill Clark
7262,33909,Charlie Sheen,Bud Fox
7263,33909,Annika Pergament,Reporter
7264,49017,Luke Evans,Dracula / Vlad Tepes
7265,49017,Sarah Gadon,Mirena / Mina Murray
7266,49017,Dominic Cooper,Mehmed II
7267,49017,Charles Dance,Master Vampire
7268,9882,Denzel Washington,Anthony 'Hub' Hubbard
7269,9882,Annette Bening,Elise Kraft / Sharon Bridger
7270,9882,Bruce Willis,Major-General William Devereaux
7271,9882,Tony Shalhoub,Agent Frank Haddad
7272,9882,David Proval,Danny Sussman
7273,9882,Lance Reddick,FBI Agent Floyd Rose
7274,9882,Aasif Mandvi,Khalil Saleh
7275,9882,Wood Harris,Officer Henderson
7276,9882,David Costabile,Fingerprint Expert
7277,2270,Claire Danes,Yvaine
7278,2270,Michelle Pfeiffer,Lamia
7279,2270,Robert De Niro,Cap. Shakespeare
7280,2270,Sienna Miller,Victoria
7281,2270,Ricky Gervais,Ferdy the Fence
7282,2270,Jason Flemyng,Primus
7283,2270,Mark Strong,Septimus
7284,2270,Rupert Everett,Secundus
7285,2270,Peter O'Toole,King of Stormhold
7286,2270,Dexter Fletcher,Skinny Pirate
7287,2270,Henry Cavill,Humphrey
7288,2270,Mark Williams,Billy (Goat)
7289,2270,Ian McKellen,Narrator (voice)
7290,2270,Ben Barnes,Young Dunstan
7291,2270,Julian Rhind-Tutt,Quartus
7292,2270,Geoff Bell,Receptionist
7293,2270,Adam Fogerty,Pirate
7294,2270,Spencer Wilding,Pirate
7295,978,Brad Pitt,Heinrich Harrer
7296,978,David Thewlis,Peter Aufschnaiter
7297,978,BD Wong,Ngawang Jigme
7298,978,Mako,Kungo Tsarong
7299,978,Victor Wong,Chinese 'Amban'
7300,44564,Kevin James,Nick Brannen
7301,44564,Vince Vaughn,Ronny Valentine
7302,44564,Winona Ryder,Geneva Brannen
7303,44564,Jennifer Connelly,Beth
7304,44564,Queen Latifah,Dana
7305,44564,Talulah Riley,Concept Car Spokesmodel
7306,44564,Channing Tatum,Zip
7307,44564,Chelcie Ross,Thomas Fern
7308,44564,Nathan Geist,Young Chrysler Employee / Package Delivery Man / Dodge Stratus Guy / ... (uncredited)
7309,44564,Rance Howard,Burt
7310,44564,Clint Howard,Herbert Trimpy
7311,44564,Bernadette Lords,Jeep Auto Representative
7312,3132,Anthony Hopkins,Officer Oakes
7313,3132,Chris Rock,Jake Hayes/Kevin Pope/Michael Turner
7314,3132,Peter Stormare,Adrik Vas
7315,3132,Gabriel Macht,Officer Seale
7316,3132,Kerry Washington,Julie
7317,3132,Garcelle Beauvais,Nicole
7318,3132,Matthew Marsh,Dragan Adjanic
7319,3132,John Slattery,Roland Yates
7320,3132,Brooke Smith,Officer Swanson
7321,8814,Dwayne Johnson,Sarge
7322,8814,Karl Urban,John Grimm
7323,8814,Rosamund Pike,Samantha Grimm
7324,8814,Deobia Oparei,Destroyer
7325,8814,Richard Brake,Corporal Dean Portman
7326,8814,Dexter Fletcher,Pinky
7327,8814,Brian Steele,Hell Knight / Curtis Stahl
7328,8427,Eddie Murphy,Kelly Robinson
7329,8427,Owen Wilson,Alexander Scott
7330,8427,Famke Janssen,Rachel
7331,8427,Malcolm McDowell,Gundars
7332,8427,Crystal Lowe,Beautiful Girl
7333,8427,Gary Cole,Carlos
7334,8427,Lynda Boyd,Edna
7335,52520,Kate Beckinsale,Selene
7336,52520,Stephen Rea,Dr. Jacob Lane
7337,52520,Michael Ealy,Detective Sebastian
7338,52520,Charles Dance,Thomas
7339,52520,Richard Cetrone,Lycan 1
7340,52520,Benita Ha,Surgical Nurse
7341,52520,Wes Bentley,Antigen Scientist (uncredited)
7342,52520,Scott Speedman,Michael (archive footage) (uncredited)
7343,80585,Tom Cruise,Stacee Jaxx
7344,80585,Alec Baldwin,Dennis Dupree
7345,80585,Russell Brand,Lonny Barnett
7346,80585,Malin Åkerman,Constance Sack
7347,80585,Paul Giamatti,Paul Gill
7348,80585,Bryan Cranston,Mayor Mike Whitmore
7349,80585,Catherine Zeta-Jones,Patricia Whitmore
7350,80585,Will Forte,Mitch Miley
7351,80585,Eli Roth,Stefano
7352,80585,Kevin Nash,Stacee's Bodyguard
7353,80585,Jeff Chase,Stacee's Bodyguard
7354,80585,Anne Fletcher,Church Horse Mother
7355,80585,T.J. Miller,Rolling Stone Receptionist
7356,10592,Bruce Willis,Col. William A. McNamara
7357,10592,Colin Farrell,Lt. Thomas W. Hart
7358,10592,Terrence Howard,Lt. Lincoln A. Scott
7359,10592,Marcel Iureș,Col. Werner Visser
7360,10592,Cole Hauser,Staff Sgt. Vic W. Bedford
7361,10592,Linus Roache,Capt. Peter A. Ross
7362,10592,Rory Cochrane,Sgt. Carl S. Webb
7363,10592,Michael Weston,Pfc. W. Roy Potts
7364,10592,Adrian Grenier,Pvt. Daniel E. Abrams
7365,10592,Sam Jaeger,Capt. R.G. Sisk
7366,10592,Sam Worthington,as Cpl. B.J. 'Depot' Guidry
7367,49021,Jason Statham,Danny
7368,49021,Clive Owen,Spike
7369,49021,Robert De Niro,Hunter
7370,49021,Dominic Purcell,Davies
7371,49021,Ben Mendelsohn,Martin
7372,49021,Adewale Akinnuoye-Agbaje,Agent
7373,11535,Chris Klein,Jonathan Cross
7374,11535,LL Cool J,Marcus Ridley
7375,11535,Rebecca Romijn,Aurora
7376,11535,Naveen Andrews,Sanjay
7377,11535,Jean Reno,Alexi Petrovich
7378,11535,Oleg Taktarov,Denekin
7379,11535,Eugene Lipinski,Yuri Kotlev
7380,11535,Mike Dopud,Michael 'The Assassin'
7381,10550,Antonio Banderas,Agent Jeremiah Ecks
7382,10550,Lucy Liu,Agent Sever
7383,10550,Gregg Henry,Robert Gant
7384,10550,Ray Park,A.J. Ross
7385,10550,Talisa Soto,Rayne Gant
7386,11258,Morgan Freeman,Jim
7387,11258,Christian Slater,Tom
7388,11258,Randy Quaid,Sheriff
7389,11258,Minnie Driver,Karen
7390,11258,Ed Asner,Onkel Charlie
7391,11258,Mark Rolston,Wayne Bryce
7392,12610,Chris Rock,Osmosis Jones (voice)
7393,12610,Laurence Fishburne,Thrax (voice)
7394,12610,David Hyde Pierce,Drix (voice)
7395,12610,Bill Murray,Frank Detomello
7396,12610,Molly Shannon,Mrs. Boyd
7397,12610,William Shatner,Mayor Phlegmming (voice)
7398,59981,Dan Aykroyd,Scarecrow (voice)
7399,59981,Patrick Stewart,Tugg (voice)
7400,59981,Hugh Dancy,Marshall Mallow (voice)
7401,59981,Jim Belushi,The Cowardly Lion (voice)
7402,59981,Oliver Platt,Wiser the Owl (voice)
7403,59981,Kelsey Grammer,The Tin Man (voice)
7404,59981,Tom Kenny,Munchkin Suitor (voice)
7405,59981,Brian Blessed,Judge Jawbreaker (voice)
7406,59981,Martin Short,The Jester (voice)
7407,201088,Chris Hemsworth,Nicholas Hathaway
7408,201088,Viola Davis,Carol Barrett
7409,201088,Holt McCallany,Mark Jessup
7410,201088,Ritchie Coster,Elias Kassar
7411,201088,John Ortiz,Henry Pollack
7412,201088,Yorick van Wageningen,Sadak
7413,201088,Brandon Molale,Sort Guard
7414,201088,Spencer Garrett,Gary Baker
7415,201088,William Mapother,Rich Donahue
7416,5137,Jude Law,Sky Captain
7417,5137,Gwyneth Paltrow,Polly Perkins
7418,5137,Giovanni Ribisi,Dex
7419,5137,Angelina Jolie,Franky
7420,5137,Bai Ling,Mysterious Woman
7421,5137,Michael Gambon,Paley
7422,5137,Omid Djalili,Kaji
7423,5137,Laurence Olivier,Dr. Totenkopf
7424,3093,Sharon Stone,Catherine Tramell
7425,3093,David Morrissey,Michael Glass
7426,3093,Charlotte Rampling,Milena Gardosh
7427,3093,David Thewlis,Roy Washburn
7428,3093,Hugh Dancy,Adam Towers
7429,3093,Terence Harvey,Henry Rose
7430,3093,João Costa Menezes,Soho Cool (uncredited)
7431,107846,Sylvester Stallone,Ray Breslin
7432,107846,Arnold Schwarzenegger,Emil Rottmayer
7433,107846,Jim Caviezel,Willard Hobbes
7434,107846,Vinnie Jones,Drake
7435,107846,50 Cent,Hush
7436,107846,Vincent D'Onofrio,Lester Clark
7437,107846,Sam Neill,Dr. Kyrie
7438,107846,Lydia Hull,Receptionist
7439,107846,Amy Ryan,Abigail Ross
7440,107846,Jeff Chase,Prisoner Beaten By Breslin
7441,107846,Michael Papajohn,Prisoner Beaten By Breslin
7442,107846,John L. Armijo,Inmate / Moroccan Cop
7443,107846,Graham Beckel,Brims
7444,188207,Kellan Lutz,Hercules
7445,188207,Scott Adkins,King Amphitryon
7446,188207,Rade Serbedzija,Chiron
7447,188207,Johnathon Schaech,Tarak
7448,188207,Kenneth Cranham,Lucius
7449,188207,Spencer Wilding,Humbaba
7450,4614,Ben Affleck,Jack Ryan
7451,4614,Morgan Freeman,DCI William Cabot
7452,4614,James Cromwell,President Robert Bob Fowler
7453,4614,Liev Schreiber,John Clark
7454,4614,Bruce McGill,Gene Revell
7455,4614,John Beasley,General Lasseter
7456,4614,Philip Baker Hall,Defense Secretary Becker
7457,4614,Bridget Moynahan,Dr. Cathy Muller
7458,4614,Ciarán Hinds,President Nemerov
7459,4614,Lee Garlington,Mary Pat Foley
7460,4614,Alan Bates,Dressler
7461,4614,Josef Sommer,Senator Jessup
7462,4614,Colm Feore,Olson
7463,4614,Michael Byrne,Anatoli Grushkov
7464,4614,Ron Rifkin,Secretary of State Owens
7465,4614,Sven-Ole Thorsen,Haft
7466,24021,Kristen Stewart,Isabella 'Bella' Swan
7467,24021,Robert Pattinson,Edward Cullen
7468,24021,Taylor Lautner,Jacob Black
7469,24021,Ashley Greene,Alice Cullen
7470,24021,Peter Facinelli,Carlisle Cullen
7471,24021,Billy Burke,Charlie Swan
7472,24021,Elizabeth Reaser,Esme Cullen
7473,24021,Nikki Reed,Rosalie Hale
7474,24021,Kellan Lutz,Emmett Cullen
7475,24021,Anna Kendrick,Jessica Stanley
7476,24021,Michael Welch,Mike Newton
7477,24021,Bryce Dallas Howard,Victoria Sutherland
7478,24021,Xavier Samuel,Riley Biers
7479,24021,Dakota Fanning,Jane Volturi
7480,24021,Cameron Bright,Alec Volturi
7481,24021,Jodelle Ferland,Bree Tanner
7482,24021,Alex Meraz,Paul Lahote
7483,24021,Catalina Sandino Moreno,Maria
7484,24021,Jack Huston,Royce King
7485,24021,Daniel Cudmore,Felix Volturi
7486,11371,Robert De Niro,Nick Wells
7487,11371,Edward Norton,Jack Teller
7488,11371,Marlon Brando,Max
7489,11371,Angela Bassett,Diane
7490,11371,Mark Camacho,Sapperstein's Cousin
7491,20352,Steve Carell,Gru (voice)
